journal	owner	name	language	license_name	has_zenodo	has_setup	has_installation_docs	has_issues	is_fork	is_formatted	is_linted	pyroma_score	commit	branch	date	readme_type	reference	title	github	has_github	year	license_status	has_known_license	package_status	has_loose_root_scripts
BMC Bioinformatics															2022-11-04		doi:10.1186/s12859-022-04990-7	Correction: Path-level interpretation of Gaussian graphical models using the pair-path subscore		False	2022	No License	False		False
BMC Bioinformatics															2022-07-11		doi:10.1186/s12859-023-05196-1	EG-TransUNet: a transformer-based U-Net with enhanced and guided models for biomedical image segmentation		False	2022	No License	False		False
BMC Bioinformatics															2020-08-14		doi:10.1186/s12859-022-04595-0	D3PM: a comprehensive database for protein motions ranging from residue to domain		False	2020	No License	False		False
BMC Bioinformatics	andreamsbios	multi-class-boosting-for-the-analysis-of-multiple-incomplete-views-on-microbiome-data	Python		False	False	False	True	False	False	True	-1.0	06e0d42659fbc0752be8ceae327c01b02e7335ed	main	2023-08-16	markdown	doi:10.1186/s12859-024-05767-w	Multi-class boosting for the analysis of multiple incomplete views on microbiome data	andreamsbios/multi-class-boosting-for-the-analysis-of-multiple-incomplete-views-on-microbiome-data	True	2023	No License	False	False	True
BMC Bioinformatics															2024-09-19		doi:10.1186/s12859-024-06025-9	Tisslet tissues-based learning estimation for transcriptomics		False	2024	No License	False		False
BMC Bioinformatics	tare	luxglm	Python		False	True	True	True	False	False	False	9.0	e9c1b842a4b7b8d9e339e957ea5228e523c5f514	master	2021-08-26	markdown	doi:10.1186/s12859-021-04546-1	LuxRep: a technical replicate-aware method for bisulfite sequencing data analysis	tare/luxglm	True	2021	No License	False	True	True
BMC Bioinformatics	carlosj-rr	castnet	Python	GPL-3.0	False	False	False	True	False	False	False	-1.0	aa6a6600759675e380189980c9c79a546df513ab	canonical	2023-02-09	markdown	doi:10.1186/s12859-023-05366-1	CastNet: a systems-level sequence evolution simulator	carlosj-rr/castnet	True	2023	Present	True	False	True
BMC Bioinformatics	kohlbacherlab	pecax-docker	Shell	MIT	False	False	False	True	False	True	True	-1.0	a10edce0406356e876f7f95f999e677ac63cba5b	main	2021-06-25	markdown	doi:10.1186/s12859-023-05194-3	The personalized cancer network explorer (PeCaX) as a visual analytics tool to support molecular tumor boards	kohlbacherlab/pecax-docker	True	2021	Present	True	False	False
BMC Bioinformatics															2019-12-16		doi:10.1186/s12859-022-04609-x	Distance correlation application to gene co-expression network analysis		False	2019	No License	False		False
BMC Bioinformatics															2022-09-15		doi:10.1186/s12859-022-04937-y	Ensemble learning for predicting ex vivo human placental barrier permeability		False	2022	No License	False		False
BMC Bioinformatics	eyzhu	cancer_drug_ml_analysis	R		False	False	False	True	False	True	True	-1.0	0cc4de4288fd85e5efc7734ff7dc48caf680ead4	main	2021-11-15	markdown	doi:10.1186/s12859-022-04720-z	Machine learning approach informs biology of cancer drug response	eyzhu/cancer_drug_ml_analysis	True	2021	No License	False	False	False
BMC Bioinformatics	mingdengming	mdpa	Fortran		False	False	False	True	False	True	True	-1.0	3a82d1eb717ccd14868baffe6da54febd6958c1f	main	2022-05-09	markdown	doi:10.1186/s12859-022-04995-2	A multilayer dynamic perturbation analysis method for predicting ligandprotein interactions	mingdengming/mdpa	True	2022	No License	False	False	False
BMC Bioinformatics	nmccloskey	pemps	Component Pascal	MPL-2.0	False	False	True	True	False	False	False	-1.0	1fcb0addad99f78d68c0880bd1dfbbb194b64759	main	2023-12-22	markdown	doi:10.1186/s12859-024-05867-7	PEMPS: a phylogenetic software tool to model the evolution of metabolic pathways	nmccloskey/pemps	True	2023	Present	True	False	True
BMC Bioinformatics															2023-08-03		doi:10.1186/s12859-023-05513-8	lifex-ep: a robust and efficient software for cardiac electrophysiology simulations		False	2023	No License	False		False
BMC Bioinformatics	klarman-cell-observatory	scbtf	Jupyter Notebook	MIT	False	True	True	True	False	False	False	0.0	69bdb5209e8592b0bb32f952d7436c28b8912f30	main	2023-12-27	markdown	doi:10.1186/s12859-024-05886-4	C-ziptf: stable tensor factorization for zero-inflated multi-dimensional genomics data	klarman-cell-observatory/scbtf	True	2023	Present	True	False	False
BMC Bioinformatics	arup-ngs	cobalt	Python	GPL-3.0	False	True	True	True	False	False	False	5.0	4d48d449513c7e67c71884d407ece49085bc0379	dev	2022-01-21	markdown	doi:10.1186/s12859-022-04820-w	Algorithmic improvements for discovery of germline copy number variants in next-generation sequencing data	arup-ngs/cobalt	True	2022	Present	True	True	True
BMC Bioinformatics	ghli16	rafgae	Python		False	False	True	True	False	False	False	-1.0	61e6c78c806137daa59ccda988e501db6ed60677	main	2023-06-30	markdown	doi:10.1186/s12859-024-05893-5	Drug repositioning based on residual attention network and free multiscale adversarial training	ghli16/rafgae	True	2023	No License	False	False	True
BMC Bioinformatics															2023-12-05		doi:10.1186/s12859-024-05889-1	RankCompV3: a differential expression analysis algorithm based on relative expression orderings and applications in single-cell RNA transcriptomics	pathint/rankcompv3	True	2023	No License	False		False
BMC Bioinformatics	dky121212	mippis	Python		False	False	False	True	False	False	False	-1.0	6fa36c0d8003424d11974470858b040237056edc	master	2024-06-08	markdown	doi:10.1186/s12859-024-05964-7	MIPPIS: proteinprotein interaction site prediction network with multi-information fusion	dky121212/mippis	True	2024	No License	False	False	True
BMC Bioinformatics	shion-hosoda-hitachi	bayesianssa	Jupyter Notebook	MIT	False	False	False	True	False	False	False	-1.0	a9b869c23339b292cd6d7a74402f87b9994015cf	main	2024-05-10	markdown	doi:10.1186/s12859-024-05921-4	BayesianSSA: a Bayesian statistical model based on structural sensitivity analysis for predicting responses to enzyme perturbations in metabolic networks	shion-hosoda-hitachi/bayesianssa	True	2024	Present	True	False	False
BMC Bioinformatics															2022-05-05		doi:10.1186/s12859-022-04969-4	Prognostic risk assessment model and drug sensitivity analysis of colon adenocarcinoma (COAD) based on immune-related lncRNA pairs		False	2022	No License	False		False
BMC Bioinformatics	maxvthof	ecn_model	Jupyter Notebook		False	True	False	True	False	True	True	-1.0	082f92c44ecd5661eb67962bd701ca05758bb6e9	main	2022-03-24	markdown	doi:10.1186/s12859-022-05108-9	High-quality genome-scale metabolic network reconstruction of probiotic bacterium Escherichia coli Nissle 1917	maxvthof/ecn_model	True	2022	No License	False	False	False
BMC Bioinformatics	ocbinatli	mokpe	R		False	False	False	True	False	True	True	-1.0	54577ba30d9a8077d42f536f3686af06cc3a4fec	main	2023-03-22	markdown	doi:10.1186/s12859-023-05401-1	MOKPE: drugtarget interaction prediction via manifold optimization based kernel preserving embedding	ocbinatli/mokpe	True	2023	No License	False	False	False
BMC Bioinformatics	annaekonopka	simplysmart_v1_materials	JavaScript		False	False	False	True	False	False	False	-1.0	ab631bc5c0bd4c2ac05cbf6032ec8c7c7ea0e325	main	2024-05-07	markdown	doi:10.1186/s12859-024-05947-8	SimplySmart_v1, a new tool for the analysis of DNA damage optimized in primary neuronal cultures	annaekonopka/simplysmart_v1_materials	True	2024	No License	False	False	True
BMC Bioinformatics															2022-05-31		doi:10.1186/s12859-022-04985-4	Multi-objective data enhancement for deep learning-based ultrasound analysis	andrewpark3474/ultrasound-reports	True	2022	No License	False		False
BMC Bioinformatics	phglab	alfatclust	Python	GPL-3.0	False	False	True	True	False	False	False	-1.0	58f3d896d08294cb36e17e40a53e5a3fb0cc7b05	main	2021-03-26	markdown	doi:10.1186/s12859-022-04643-9	Clustering biological sequences with dynamic sequence similarity threshold	phglab/alfatclust	True	2021	Present	True	False	False
BMC Bioinformatics															2021-09-03		doi:10.1186/s12859-022-04737-4	Efficient automatic 3D segmentation of cell nuclei for high-content screening		False	2021	No License	False		False
BMC Bioinformatics	cssmillie	ulcerative_colitis	R		False	False	False	True	False	False	True	-1.0	40a6846565401804d5e2b08e82b52c06d12f0518	master	2023-12-06	markdown	doi:10.1186/s12859-024-05724-7	eSVD-DE: cohort-wide differential expression in single-cell RNA-seq data using exponential-family embeddings	cssmillie/ulcerative_colitis	True	2023	No License	False	False	True
BMC Bioinformatics	pietrocinaglia	pymulsim	Python	MIT	False	True	True	True	False	False	False	8.0	c5d6cdc77ad905764d44674962f84fca50124863	main	2023-10-31	markdown	doi:10.1186/s12859-024-05830-6	PyMulSim: a method for computing node similarities between multilayer networks via graph isomorphism networks	pietrocinaglia/pymulsim	True	2023	Present	True	True	False
BMC Bioinformatics	cabbi-bio	cropsr	Python	Apache-2.0	False	False	False	False	True	False	False	-1.0	877035996f5ba21551058761c41faae6d6d9a8c4	master	2021-09-22	markdown	doi:10.1186/s12859-022-04593-2	CROPSR: an automated platform for complex genome-wide CRISPR gRNA design and validation	cabbi-bio/cropsr	True	2021	Present	True	False	True
BMC Bioinformatics															2022-11-22		doi:10.1186/s12859-023-05215-1	FDC-SP as a diagnostic and prognostic biomarker and modulates immune infiltrates in renal cell carcinoma		False	2022	No License	False		False
BMC Bioinformatics															2024-07-22		doi:10.1186/s12859-024-05960-x	Mining contextually meaningful subgraphs from a vertex-attributed graph		False	2024	No License	False		False
BMC Bioinformatics	ksunetse	geconet-tool	Python		False	False	False	True	False	False	False	-1.0	2c49b8a706a42d069bdabc9c0c57ba890185f1e2	main	2022-12-07	markdown	doi:10.1186/s12859-023-05382-1	GeCoNet-Tool: a software package for gene co-expression network construction and analysis	ksunetse/geconet-tool	True	2022	No License	False	False	False
BMC Bioinformatics	eved1018	ispip	Python		True	True	False	True	False	False	False	6.0	1b1ff4c208d07da3e2e97b15fc907c67676ca3bd	main	2022-04-12	markdown	doi:10.1186/s12859-022-04852-2	Integrated structure-based protein interface prediction	eved1018/ispip	True	2022	No License	False	True	True
BMC Bioinformatics	semiquant	primerjinn	Python		True	True	True	True	False	False	False	8.0	ed43d74365eda0b4c9a37c79f4ecf7253a1006e9	main	2023-06-05	markdown	doi:10.1186/s12859-023-05609-1	primerJinn: a tool for rationally designing multiplex PCR primer sets for amplicon sequencing and performing in silico PCR	semiquant/primerjinn	True	2023	No License	False	True	True
BMC Bioinformatics															2022-05-10		doi:10.1186/s12859-022-04882-w	Learning to detect boundary information for brain image segmentation		False	2022	No License	False		False
BMC Bioinformatics	marc-vaisband	deepcnnvalid	Python	MIT	False	False	False	True	False	False	False	-1.0	bd545db7f58b751a514fe64e2cff77b58d4d3656	master	2022-05-25	markdown	doi:10.1186/s12859-023-05255-7	Validation of genetic variants from NGS data using deep convolutional neural networks	marc-vaisband/deepcnnvalid	True	2022	Present	True	False	True
BMC Bioinformatics	mikeblazanin	gcplyr	R	Unknown	False	False	True	True	False	True	True	-1.0	ccfe643e3916ed74e300868afb4b763bde0a7bbc	master	2024-01-30	markdown	doi:10.1186/s12859-024-05817-3	gcplyr: an R package for microbial growth curve data analysis	mikeblazanin/gcplyr	True	2024	Unknown	False	False	False
BMC Bioinformatics	deib-geco	shallowchrome	Jupyter Notebook	MIT	False	False	False	True	False	False	False	-1.0	3dc2604a26256aa1c1b80126461b00c402c656cb	main	2021-11-21	markdown	doi:10.1186/s12859-022-04687-x	Accurate and highly interpretable prediction of gene expression from histone modifications	deib-geco/shallowchrome	True	2021	Present	True	False	False
BMC Bioinformatics	fanx0037	zim4rv	R		False	False	True	True	False	True	True	-1.0	5577ac845990bdc5067546c82c40a8536fc48d31	main	2024-09-08	markdown	doi:10.1186/s12859-024-06029-5	Zim4rv: an R package to modeling zero-inflated count phenotype on regional-based rare variants	fanx0037/zim4rv	True	2024	No License	False	False	False
BMC Bioinformatics	liying1996	asbanalyzer	Shell	MIT	False	False	True	True	False	False	False	-1.0	ff43046d365aa5854cec50b4ac5e3b75a675c64e	main	2022-09-13	markdown	doi:10.1186/s12859-023-05604-6	Allele-specific binding (ASB) analyzer for annotation of allele-specific binding SNPs	liying1996/asbanalyzer	True	2022	Present	True	False	True
BMC Bioinformatics															2024-08-09		doi:10.1186/s12859-025-06117-0	Improving data interpretability with new differential sample variance gene set tests		False	2024	No License	False		False
BMC Bioinformatics															2023-11-28		doi:10.1186/s12859-024-05797-4	Cauchy hyper-graph Laplacian nonnegative matrix factorization for single-cell RNA-sequencing data analysis		False	2023	No License	False		False
BMC Bioinformatics	deyneko	rnadenoise	R	GPL-3.0	False	False	False	True	False	True	True	-1.0	b63f620b3aec75a990deda66cc68134501f0951e	main	2022-07-05	markdown	doi:10.1186/s12859-022-05023-z	Modeling and cleaning RNA-seq data significantly improve detection of differentially expressed genes	deyneko/rnadenoise	True	2022	Present	True	False	False
BMC Bioinformatics	alleninstitute	barware-pipeline	Shell	Unknown	False	False	True	True	False	True	True	-1.0	8f6e8befd041883e24cbaa3a543a54281d1d5c0d	main	2021-08-23	markdown	doi:10.1186/s12859-022-04620-2	BarWare: efficient software tools for barcoded single-cell genomics	alleninstitute/barware-pipeline	True	2021	Unknown	False	False	False
BMC Bioinformatics															2022-12-04		doi:10.1186/s12859-023-05312-1	Integrated bioinformatics analysis for conducting a prognostic model and identifying immunotherapeutic targets in gastric cancer		False	2022	No License	False		False
BMC Bioinformatics															2022-05-27		doi:10.1186/s12859-022-04897-3	A comprehensive comparison of multilocus association methods with summary statistics in genome-wide association studies		False	2022	No License	False		False
BMC Bioinformatics	lxwgcool	eigendel	C		False	False	False	True	False	False	False	-1.0	6d26348f1d90dc84de19477e84c1d4c028d952b3	master	2022-12-20	markdown	doi:10.1186/s12859-023-05139-w	Detecting genomic deletions from high-throughput sequence data with unsupervised learning	lxwgcool/eigendel	True	2022	No License	False	False	False
BMC Bioinformatics															2022-09-12		doi:10.1186/s12859-022-04949-8	Matrix factorization for the reconstruction of cervical cancer screening histories and prediction of future screening results		False	2022	No License	False		False
BMC Bioinformatics															2021-12-16		doi:10.1186/s12859-022-04567-4	Predicting combinations of drugs by exploiting graph embedding of heterogeneous networks		False	2021	No License	False		False
BMC Bioinformatics															2021-09-28		doi:10.1186/s12859-022-04638-6	Statistical inference for a quasi birthdeath model of RNA transcription		False	2021	No License	False		False
BMC Bioinformatics															2022-08-25		doi:10.1186/s12859-022-05110-1	Joint learning sample similarity and correlation representation for cancer survival prediction		False	2022	No License	False		False
BMC Bioinformatics	jeffsocal	tidyproteomics	R	MIT	False	False	True	True	False	True	True	-1.0	823e799c76550c847d78a5590ab6759d5af1ffc8	main	2023-03-07	markdown	doi:10.1186/s12859-023-05360-7	Tidyproteomics: an open-source R package and data object for quantitative proteomics post analysis and visualization	jeffsocal/tidyproteomics	True	2023	Present	True	False	False
BMC Bioinformatics															2023-09-29		doi:10.1186/s12859-023-05579-4	scInterpreter: a knowledge-regularized generative model for interpretably integrating scRNA-seq data		False	2023	No License	False		False
BMC Bioinformatics															2022-02-02		doi:10.1186/s12859-022-05097-9	AtlasGrabber: a software facilitating the high throughput analysis of the human protein atlas online database		False	2022	No License	False		False
BMC Bioinformatics	hippo-yf	bsgenova	Jupyter Notebook	GPL-3.0	False	True	True	True	False	False	False	0.0	4a170421833799a5a5c56ac8a9e95b2205b036c0	main	2024-03-18	markdown	doi:10.1186/s12859-024-05821-7	bsgenova: an accurate, robust, and fast genotype caller for bisulfite-sequencing data	hippo-yf/bsgenova	True	2024	Present	True	False	True
BMC Bioinformatics	ghanshyamverma	disease-diagnosis-assistants	R		False	False	False	True	False	True	True	-1.0	006f1bbf558e4e0f219536cd56813ef0dcb4319e	main	2022-12-11	markdown	doi:10.1186/s12859-024-05674-0	Enabling personalised disease diagnosis by combining a patients time-specific gene expression profile with a biomedical knowledge base	ghanshyamverma/disease-diagnosis-assistants	True	2022	No License	False	False	False
BMC Bioinformatics	gdamining	metatron	JavaScript	MIT	False	False	False	True	False	False	False	-1.0	b7424f565318508a4c7090ce3c79529b9916beba	main	2023-05-26	markdown	doi:10.1186/s12859-024-05730-9	MetaTron: advancing biomedical annotation empowering relation annotation and collaboration	gdamining/metatron	True	2023	Present	True	False	True
BMC Bioinformatics	sportingcode	spinnaker	R	AGPL-3.0	False	False	False	True	False	True	True	-1.0	7efd49d4e9e27236afaab8ead0892b82038ae327	main	2022-02-07	txt	doi:10.1186/s12859-022-04695-x	SPINNAKER: an R-based tool to highlight key RNA interactions in complex biological networks	sportingcode/spinnaker	True	2022	Present	True	False	False
BMC Bioinformatics															2024-10-30		doi:10.1186/s12859-024-06032-w	CDPMF-DDA: contrastive deep probabilistic matrix factorization for drug-disease association prediction		False	2024	No License	False		False
BMC Bioinformatics	nwpuzhengyan	findcsv	HTML		False	False	True	True	False	False	False	-1.0	9ec9e48a1d843266436e021748d6b82cd2553f85	main	2024-03-24	markdown	doi:10.1186/s12859-024-05937-w	FindCSV: a long-read based method for detecting complex structural variations	nwpuzhengyan/findcsv	True	2024	No License	False	False	True
BMC Bioinformatics															2023-03-06		doi:10.1186/s12859-023-05591-8	Towards a unified medical microbiome ecology of the OMU for metagenomes and the OTU for microbes		False	2023	No License	False		False
BMC Bioinformatics															2024-04-19		doi:10.1186/s12859-024-05866-8	Predicting stroke occurrences: a stacked machine learning approach with feature selection and data preprocessing		False	2024	No License	False		False
BMC Bioinformatics	gxnubioinfo	cpga-smcmn	Python		False	False	False	True	False	False	False	-1.0	88916478b9a4c83f7d53e09c9fa89c43a5cb5a71	main	2022-11-21	markdown	doi:10.1186/s12859-023-05319-8	Identifying driver pathways based on a parameter-free model and a partheno-genetic algorithm	gxnubioinfo/cpga-smcmn	True	2022	No License	False	False	True
BMC Bioinformatics	morichardson	orfeus	Python	MIT	False	False	True	True	False	False	False	-1.0	3943bf6383ff1f1b689e60e296544516bd24685f	main	2023-04-24	markdown	doi:10.1186/s12859-023-05602-8	ORFeus: a computational method to detect programmed ribosomal frameshifts and other non-canonical translation events	morichardson/orfeus	True	2023	Present	True	False	False
BMC Bioinformatics															2023-09-21		doi:10.1186/s12859-023-05562-z	DG-Affinity: predicting antigenantibody affinity with language models from sequences		False	2023	No License	False		False
BMC Bioinformatics															2023-05-31		doi:10.1186/s12859-023-05358-1	Correction: On triangle inequalities of correlation-based distances for gene expression profiles		False	2023	No License	False		False
BMC Bioinformatics	elenarojano	domfun	Ruby	MIT	False	False	True	True	False	True	True	-1.0	81efb03872b86edabeb0eabb7b7a56c0a42dba4e	master	2020-10-05	markdown	doi:10.1186/s12859-022-04565-6	Assigning protein function from domain-function associations using DomFun	elenarojano/domfun	True	2020	Present	True	False	False
BMC Bioinformatics	siyao-liu	multik	R	MIT	False	False	False	True	False	True	True	-1.0	40f7a67aec7a523345bcb7c92ce8f644e145b77c	main	2023-01-26	markdown	doi:10.1186/s12859-023-05349-2	The Poisson distribution model fits UMI-based single-cell RNA-sequencing data	siyao-liu/multik	True	2023	Present	True	False	False
BMC Bioinformatics	yesols	foldx_uncertainty	R	MIT	True	False	False	True	False	True	True	-1.0	d0c91bbae269eeebd1575e55a390fae1aeea82a5	main	2023-05-08	markdown	doi:10.1186/s12859-023-05537-0	Statistical modeling to quantify the uncertainty of FoldX-predicted protein folding and binding stability	yesols/foldx_uncertainty	True	2023	Present	True	False	False
BMC Bioinformatics	jolespin	veba	Python	AGPL-3.0	False	False	False	True	False	False	False	-1.0	c146e891fe24173738c43f09f7da2bc8207b48fa	main	2022-07-08	markdown	doi:10.1186/s12859-022-04973-8	VEBA: a modular end-to-end suite for in silico recovery, clustering, and analysis of prokaryotic, microeukaryotic, and viral genomes from metagenomes	jolespin/veba	True	2022	Present	True	False	True
BMC Bioinformatics	cbi-bioinfo	meth-semicancer	Python		False	False	False	True	False	False	False	-1.0	fb02dda1d25fa57febf23187008123613be203eb	main	2022-11-01	markdown	doi:10.1186/s12859-023-05272-6	meth-SemiCancer: a cancer subtype classification framework via semi-supervised learning utilizing DNA methylation profiles	cbi-bioinfo/meth-semicancer	True	2022	No License	False	False	False
BMC Bioinformatics	lyfhei	omic	R	Apache-2.0	False	False	False	True	False	True	True	-1.0	604392aa0f6e2d5c9db955eb51ebc7a71a5e0602	main	2024-01-30	markdown	doi:10.1186/s12859-024-05773-y	Orthogonal multimodality integration and clustering in single-cell data	lyfhei/omic	True	2024	Present	True	False	False
BMC Bioinformatics	xuzhang0131	mcmcflux	C++		False	False	False	True	False	True	True	-1.0	32ea80b3b5f7c55e6ac4f21e4a07b0ba345127cd	main	2022-08-23	markdown	doi:10.1186/s12859-023-05211-5	Bayesian kinetic modeling for tracer-based metabolomic data	xuzhang0131/mcmcflux	True	2022	No License	False	False	False
BMC Bioinformatics															2021-05-14		doi:10.1186/s12859-022-04586-1	ScreenGarden: a shinyR application for fast and easy analysis of plate-based high-throughput screens		False	2021	No License	False		False
BMC Bioinformatics	shijwe	dcgn	Jupyter Notebook		False	False	False	True	False	True	True	-1.0	d4b5914fbf83a098c380a0649a9777f29bf97887	main	2022-05-28	markdown	doi:10.1186/s12859-022-04980-9	Deep learning approach for cancer subtype classification using high-dimensional gene expression data	shijwe/dcgn	True	2022	No License	False	False	False
BMC Bioinformatics															2024-01-31		doi:10.1186/s12859-024-05812-8	Dyport: dynamic importance-based biomedical hypothesis generation benchmarking technique		False	2024	No License	False		False
BMC Bioinformatics															2023-10-25		doi:10.1186/s12859-023-05611-7	Predicting potential microbe-disease associations based on auto-encoder and graph convolution network	cuntjx/microbe	True	2023	No License	False		False
BMC Bioinformatics															2022-11-21		doi:10.1186/s12859-023-05204-4	Seven bacterial response-related genes are biomarkers for colon cancer		False	2022	No License	False		False
BMC Bioinformatics															2023-11-25		doi:10.1186/s12859-024-05740-7	HIHISIV: a database of gene expression in HIV and SIV host immune response		False	2023	No License	False		False
BMC Bioinformatics	nerve-bio	nerve	Jupyter Notebook	MIT	False	False	True	True	False	False	False	-1.0	1aca75eb1c0b42075265f6a5b9e03f97bebfb3df	main	2024-07-14	markdown	doi:10.1186/s12859-024-06004-0	NERVE 2.0: boosting the new enhanced reverse vaccinology environment via artificial intelligence and a user-friendly web interface	nerve-bio/nerve	True	2024	Present	True	False	False
BMC Bioinformatics	yshen25	hla-clus	Python	GPL-3.0	False	True	True	True	False	False	False	9.0	159c8b3dfab9097ac0293c63995adf51b7fe9a64	main	2023-01-16	markdown	doi:10.1186/s12859-023-05297-x	HLA-Clus: HLA class I clustering based on 3D structure	yshen25/hla-clus	True	2023	Present	True	True	False
BMC Bioinformatics	ycu-iil	rnapsec	Python		False	False	False	True	False	False	False	-1.0	3e629b66fe60d3bc138704bae511f39c8cabcdcb	main	2023-12-01	markdown	doi:10.1186/s12859-024-05764-z	Predicting condensate formation of protein and RNA under various environmental conditions	ycu-iil/rnapsec	True	2023	No License	False	False	False
BMC Bioinformatics	salman-khan-mrd	deep-probind	Python		False	False	False	True	False	False	False	-1.0	34b47db11dad054df8ea0f2145223426d8daa78d	main	2024-11-03		doi:10.1186/s12859-025-06101-8	Deep-ProBind: binding protein prediction with transformer-based deep learning model	salman-khan-mrd/deep-probind	True	2024	No License	False	False	False
BMC Bioinformatics															2022-06-28		doi:10.1186/s12859-023-05238-8	REDfold: accurate RNA secondary structure prediction using residual encoder-decoder network	aky3100/redfold	True	2022	No License	False		False
BMC Bioinformatics	udel-biotm-lab	bert-re	Python		False	False	False	True	False	False	False	-1.0	bafa5643a11cbdbebc70f3fcb6a1bd0d4bbadd3f	master	2021-06-19	markdown	doi:10.1186/s12859-022-04642-w	Investigation of improving the pre-training and fine-tuning of BERT model for biomedical relation extraction	udel-biotm-lab/bert-re	True	2021	No License	False	False	True
BMC Bioinformatics	supermanwasd	pgd-a-machine-learning-based-photosynthetic-related-gene-detection-approach	Jupyter Notebook		False	False	True	True	False	True	True	-1.0	c343b0ab1aa11754e7492a7fee496926bd358c77	main	2022-03-17	markdown	doi:10.1186/s12859-022-04722-x	PGD: a machine learning-based photosynthetic-related gene detection approach	supermanwasd/pgd-a-machine-learning-based-photosynthetic-related-gene-detection-approach	True	2022	No License	False	False	False
BMC Bioinformatics															2023-11-18		doi:10.1186/s12859-024-05647-3	MetageneCluster: a Python package for filtering conflicting signal trends in metagene plots		False	2023	No License	False		False
BMC Bioinformatics															2023-08-10		doi:10.1186/s12859-024-05891-7	BEROLECMI: a novel prediction method to infer circRNA-miRNA interaction from the role definition of molecular attributes and biological networks	1axin/berolecmi	True	2023	No License	False		False
BMC Bioinformatics	martaccmoreno	gexp-ml-dask	Python		False	False	False	True	False	False	False	-1.0	fe10b4079327ccc330c35e5db34b49f485bbb4ea	main	2022-07-13	markdown	doi:10.1186/s12859-022-05065-3	Scalable transcriptomics analysis with Dask: applications in data science and machine learning	martaccmoreno/gexp-ml-dask	True	2022	No License	False	False	False
BMC Bioinformatics	anne-gcd	mtg-link	Python	AGPL-3.0	False	False	True	True	False	False	False	-1.0	af1c25ea7f041c389035d7bbaaa211b75b1c5305	master	2022-09-30	markdown	doi:10.1186/s12859-023-05395-w	MTG-Link: leveraging barcode information from linked-reads to assemble specific loci	anne-gcd/mtg-link	True	2022	Present	True	False	True
BMC Bioinformatics	oieswarya	maptcha	C++		False	False	True	True	False	False	False	-1.0	3b210503f07eb84c13dcf1a53acf65e0f7953657	main	2024-03-01	markdown	doi:10.1186/s12859-024-05878-4	Maptcha: an efficient parallel workflow for hybrid genome scaffolding	oieswarya/maptcha	True	2024	No License	False	False	False
BMC Bioinformatics	enveda	transcriptomic-target-correlation	Jupyter Notebook	BSD-3-Clause	True	False	False	True	False	False	False	-1.0	bb283c72191c8d9df71b453e709e292eab143369	main	2023-01-30	markdown	doi:10.1186/s12859-023-05337-6	On the correspondence between the transcriptomic response of a compound and its effects on its targets	enveda/transcriptomic-target-correlation	True	2023	Present	True	False	False
BMC Bioinformatics	jadermcg	biomapp-chip	C++	Apache-2.0	False	False	True	True	False	True	True	-1.0	bf9f16efdc0a1cd72a5a82e0d7ba8e7a841ba02e	main	2023-09-29	markdown	doi:10.1186/s12859-024-05752-3	biomapp::chip: large-scale motif analysis	jadermcg/biomapp-chip	True	2023	Present	True	False	False
BMC Bioinformatics															2021-07-05		doi:10.1186/s12859-021-04286-2	Detect the early-warning signals of diseases based on signaling pathway perturbations on a single sample	zhenshenbao/ssp	True	2021	No License	False		False
BMC Bioinformatics															2022-04-22		doi:10.1186/s12859-022-05008-y	Annotation of structural variants with reported allele frequencies and related metrics from multiple datasets using SVAFotate		False	2022	No License	False		False
BMC Bioinformatics	gwangwookim	savae	Python		False	False	False	True	False	False	False	-1.0	e7bb8c9c3160cf0638397526c96c415c18c3803b	main	2023-03-21	markdown	doi:10.1186/s12859-023-05552-1	Similarity-assisted variational autoencoder for nonlinear dimension reduction with application to single-cell RNA sequencing data	gwangwookim/savae	True	2023	No License	False	False	False
BMC Bioinformatics															2022-11-22		doi:10.1186/s12859-023-05155-w	GENTLE: a novel bioinformatics tool for generating features and building classifiers from T cell repertoire cancer data		False	2022	No License	False		False
BMC Bioinformatics															2022-11-25		doi:10.1186/s12859-023-05220-4	Development and validation of a coagulation-related genes prognostic model for hepatocellular carcinoma		False	2022	No License	False		False
BMC Bioinformatics	candicecong	stackingppinet	Python	MIT	False	False	False	True	False	False	False	-1.0	975f839e5ee7cf79e8fd14bec9f25d25d38742e5	main	2022-12-18	markdown	doi:10.1186/s12859-023-05592-7	Proteinprotein interaction site prediction by model ensembling with hybrid feature and self-attention	candicecong/stackingppinet	True	2022	Present	True	False	True
BMC Bioinformatics	dianalaboratory	deeptss	Python	MIT	False	False	True	True	False	False	False	-1.0	9f6d7cb94268aedbd9d38944ee6707ef9d6df882	main	2022-09-14	markdown	doi:10.1186/s12859-022-04945-y	DeepTSS: multi-branch convolutional neural network for transcription start site identification from CAGE data	dianalaboratory/deeptss	True	2022	Present	True	False	True
BMC Bioinformatics															2022-03-25		doi:10.1186/s12859-022-04904-7	CNN-based two-branch multi-scale feature extraction network for retrosynthesis prediction		False	2022	No License	False		False
